start,end,Form 2: This form is regarding water quality and solid waste,Section 1: General information and safety ,safety,team_code,rhs_lhs,location,lat,long,Section 2. The next set of questions will be related to water quality  and stormwater connections. ,inlets,inlets_pic,,unauthorised_inlets,unauthorised_inlets_pic,_1,observations, water_stagnant,water_contamination,water_colour,water_turbidity,water_smell,water_pic,_2,Section 3. Next set of questions are about solid waste and clean up efforts.,sw_inside,sw_inside_type,_3,sw_inside_source,sw_inside_pic,_4,sw_outside,sw_outside_type,sw_outside_source,sw_outside_pic,_5,sw_clean_up,community_engagement,community_engagement_pic,_6,outdated,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,outdated_1,_tags,meta/rootUuid,_index,_index_f1,_drain,_drain_secondary,_team_name
2026-02-22T10:50:53.621+05:30,2026-02-22T10:56:52.127+05:30,,,"Yes, I feel safe to conduct the audit",A22,Left hand side (LHS),12.8995878 77.5375315 763.2955322265625 4.115,12.8995878,77.5375315,,yes,,,yes,1771737989891.jpg,,Farm beside the swd,flowing,Black Or Grey Water,Black,Opaque,Less Odor  I Am Able To Stand Near The S,1771738059501.jpg,,,Yes,Household  Mostly,Household  Mostly,"Plastic cups ,bags etc",1771738094397.jpg,,No,No Waste,No waste ,,,yes no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290612/attachments/attdQKgK7udHRzeHFbVkXfVh/,677289029,fc14a26f-b2d8-45d2-be73-fe5e13d0de1f,2026-02-22T06:48:59,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290612/attachments/attTshvLxH4tXajokuZh4Wis/,,uuid:fc14a26f-b2d8-45d2-be73-fe5e13d0de1f,119,124,RN223,,RNSIT MUN Society
2026-02-22T10:40:50.324+05:30,2026-02-22T10:47:01.260+05:30,,,"Yes, I feel safe to conduct the audit",A27,Left hand side (LHS),12.9141095 77.5064526 721.2000122070312 4.868,12.9141095,77.5064526,,cannot_see,,,yes,1771737162544.jpg,,no cleaning beside the swd wall. lot of dry leaf and waste accumulation.,flowing,Black Or Grey Water,Black,Cloudy,No Odor,1771737229926.jpg,,,Yes,Household  Mostly,Household  Mostly,household,1771737283948.jpg,,Yes,Mixed,"dry leaves, plastic, etc.",1771737325487.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290645/attachments/att9dTHRr5ZNFSVvnyXRibQa/,677277369,03c8fd24-6e09-436d-b93d-d5fb2e38af69,2026-02-22T06:49:03,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290645/attachments/attx2ESDQ573rhSc8rD6Wdz4/,,uuid:03c8fd24-6e09-436d-b93d-d5fb2e38af69,105,125,RN223,,RNSIT MUN Society
2026-02-22T11:13:46.106+05:30,2026-02-22T11:20:19.139+05:30,,,"Yes, I feel safe to conduct the audit",A24,Right hand side (RHS),12.8976457 77.5231963 755.0 4.766,12.8976457,77.5231963,,yes,1771739061489.jpg,,yes,1771739074886.jpg,,,flowing,Black Or Grey Water,Greenish,Cloudy,Less Odor  I Am Able To Stand Near The S,1771739129289.jpg,,,Yes,Household  Mostly,Household  Mostly,,1771739153796.jpg,,No,Household  Mostly,,1771739188275.jpg,,yes,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290656/attachments/attHBb9RjWTC8CmTNbxg6y6z/,677290812,bb284c2f-f614-4184-8f69-cef1aeb0d302,2026-02-22T06:49:04,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290656/attachments/attKJpbuN4H2hUXnxarXHAQf/,,uuid:bb284c2f-f614-4184-8f69-cef1aeb0d302,143,126,RN223,,RNSIT MUN Society
2026-02-22T11:38:14.074+05:30,2026-02-22T11:40:44.925+05:30,,,"Yes, I feel safe to conduct the audit",A23,Right hand side (RHS),12.8952603 77.5283686 760.2000122070312 3.0,12.8952603,77.5283686,,yes,1771740542856.jpg,,no,,,No,flowing,Black Or Grey Water,Greenish,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771740621326.jpg,,,Yes,Mixed,Mixed,"Household waste, construction ",1771740665714.jpg,,No,Mixed,"Household, construction ",1771740693571.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290661/attachments/atty9pRPUVscQJVmv37n4j6p/,677290458,38002104-8d2b-4381-88fc-2b0e9cf0039a,2026-02-22T06:49:04,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290661/attachments/attiVPu8wVGCDmvySSZ2R5YK/,,uuid:38002104-8d2b-4381-88fc-2b0e9cf0039a,120,127,RN223,,RNSIT MUN Society
2026-02-22T10:54:28.295+05:30,2026-02-22T10:58:24.056+05:30,,,"Yes, I feel safe to conduct the audit",A27,Left hand side (LHS),12.9150511 77.5059345 724.7000122070312 4.993,12.9150511,77.5059345,,cannot_see,,,yes,1771737701992.jpg,,hostel adjacent to swd,flowing,Black Or Grey Water,Black,Cloudy,Less Odor  I Am Able To Stand Near The S,1771737832130.jpg,,,Yes,Household  Mostly,Household  Mostly,plastic,1771737868608.jpg,,Yes,Household  Mostly,household,1771737953423.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290678/attachments/attW4u8ub9ScbDakmEKDa2e4/,677277032,fb6c120a-ee72-4b2a-bc7c-da831ab99e7d,2026-02-22T06:49:07,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290678/attachments/attVhoeQfnuhMkzTr6ye9mCM/,,uuid:fb6c120a-ee72-4b2a-bc7c-da831ab99e7d,103,128,RN223,,RNSIT MUN Society
2026-02-22T11:03:24.954+05:30,2026-02-22T11:08:34.412+05:30,,,"Yes, I feel safe to conduct the audit",A22,Left hand side (LHS),12.8992698 77.5390267 762.314453125 4.836,12.8992698,77.5390267,,yes,1771738531605.jpg,,yes,1771738582531.jpg,,No,flowing,Black Or Grey Water,Greenish,Cloudy,Less Odor  I Am Able To Stand Near The S,1771738691564.jpg,,,Yes,Construction Debris,Construction Debris,"Big plastic bags,covers etc",1771738792203.jpg,,Yes,Household  Mostly,"Food waste ,plastic waste etc",1771738833737.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290683/attachments/attk4fWS9YtNjYKQu89FbsmB/,677288654,e3896a4c-7245-4baf-aa3a-bebb9674abcc,2026-02-22T06:49:08,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290683/attachments/attDbZVzy4vTnq2XSvNxESZg/,,uuid:e3896a4c-7245-4baf-aa3a-bebb9674abcc,114,129,RN223,,RNSIT MUN Society
2026-02-22T12:00:47.532+05:30,2026-02-22T12:03:26.576+05:30,,,"Yes, I feel safe to conduct the audit",A23,Left hand side (LHS),"12.895402, 77.5313309",12.895402,77.5313309,,yes,1771741922650.jpg,,yes,1771741950414.jpg,,,flowing,Black Or Grey Water,Black,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771741988834.jpg,,,Yes,Mixed,Mixed,"Household waste, construction ",1771742017478.jpg,,Yes,Construction Debris,Construction ,1771742035243.jpg,,no,Plants,1771742052293.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290726/attachments/attkpGejtFff7nQSFhb85tdY/,677290610,990d33b4-75ad-4d5c-a696-d7014044aab6,2026-02-22T06:49:15,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290726/attachments/att2dPqjASibNC7PrFYUb4DG/,,uuid:990d33b4-75ad-4d5c-a696-d7014044aab6,127,130,RN223,,RNSIT MUN Society
2026-02-22T11:18:35.344+05:30,2026-02-22T11:23:41.493+05:30,,,"Yes, I feel safe to conduct the audit",A22,Left hand side (LHS),12.9002445 77.5405983 757.041748046875 3.988,12.9002445,77.5405983,,cannot_see,,,yes,1771739477191.jpg,,A big pipeline connecting the drainage ,flowing,Black Or Grey Water,Greenish,Cloudy,Less Odor  I Am Able To Stand Near The S,1771739579526.jpg,,,Yes,Household  Mostly,Household  Mostly,"Harmful covers ,packed food covers ,papers etc",1771739646090.jpg,,Yes,Household  Mostly,"Plastic covers, papers etc",1771739703550.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290751/attachments/attGPFbhu3uFATNseLMEu5DT/,677288727,66e30e3f-bcb4-45c7-a26e-e23b626fbf4f,2026-02-22T06:49:20,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290751/attachments/attmABhBjAfuDdBAuPmDqb2N/,,uuid:66e30e3f-bcb4-45c7-a26e-e23b626fbf4f,115,131,RN223,,RNSIT MUN Society
2026-02-22T11:29:41.144+05:30,2026-02-22T11:32:19.938+05:30,,,"Yes, I feel safe to conduct the audit",A22,Right hand side (RHS),12.9009837 77.5410627 762.1697998046875 4.09,12.9009837,77.5410627,,yes,1771740129905.jpg,,yes,1771740202252.jpg,,A big fencing ,flowing,Black Or Grey Water,Greenish,Cloudy,Less Odor  I Am Able To Stand Near The S,1771740289373.jpg,,,Yes,Mixed,Mixed,"Bags,clothes etc",1771740327939.jpg,,No,No Waste,No waste ,,,yes,Plants,1771740384795.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290800/attachments/attiqpd7eDcuWukYLr6fDf3D/,677288770,87c58c9a-6ea4-48be-9863-9bb47b60456a,2026-02-22T06:49:27,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290800/attachments/attBb8hvbvCqVRdDUKR3XZGc/,,uuid:87c58c9a-6ea4-48be-9863-9bb47b60456a,116,132,RN223,,RNSIT MUN Society
2026-02-22T11:54:10.760+05:30,2026-02-22T11:57:46.529+05:30,,,"Yes, I feel safe to conduct the audit",A23,Left hand side (LHS),12.8951188 77.5290378 761.0 3.79,12.8951188,77.5290378,,yes,1771741466646.jpg,,no,,,Really dirty and smelly,flowing,Black Or Grey Water,Black,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771741508107.jpg,,,Yes,Mixed,Mixed,Household and construction ,1771741542029.jpg,,Yes,Mixed,Household ,1771741592811.jpg,,no,Plants,1771741614403.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290826/attachments/attkBuUxowm7WfQoaxUaozf9/,677290701,7a985d56-8869-41b2-bb32-fb4f355dbe42,2026-02-22T06:49:32,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290826/attachments/attS9nvKVSzFRaxFHe3BSqWj/,,uuid:7a985d56-8869-41b2-bb32-fb4f355dbe42,130,133,RN223,,RNSIT MUN Society
2026-02-22T11:46:12.379+05:30,2026-02-22T11:50:22.279+05:30,,,"Yes, I feel safe to conduct the audit",A22,Right hand side (RHS),12.9019384 77.5416545 764.468505859375 4.608,12.9019384,77.5416545,,cannot_see,,,yes,1771741093974.jpg,,No,flowing,Black Or Grey Water,Other Colour,Cloudy,Less Odor  I Am Able To Stand Near The S,1771741169044.jpg,,,Yes,Household  Mostly,Household  Mostly,"Clothes,plastic bags,plastic covers etc ",1771741210742.jpg,,No,No Waste,No waste ,,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290845/attachments/attdsyXqWTAUxACu9LoNUvTK/,677288825,8ca818ad-2020-472a-b35a-70c630d1980d,2026-02-22T06:49:35,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677290845/attachments/attgEmRdtJZMqUXvtizY7ZEs/,,uuid:8ca818ad-2020-472a-b35a-70c630d1980d,117,134,RN223,,RNSIT MUN Society
2026-02-22T10:26:13.369+05:30,2026-02-22T10:32:37.643+05:30,,,"Yes, I feel safe to conduct the audit",A28,Right hand side (RHS),12.9386491 77.7164541 796.7000122070312 4.649,12.9386491,77.7164541,,no,,,no,,,,flowing,Black Or Grey Water,Greenish,Transparent,Strong Smell Of Sewage  Unable To Sand N,1771736418436.jpg,,,Yes,Household  Mostly,Household  Mostly,Household ,1771736507969.jpg,,Yes,Household  Mostly,Littering ,1771736543668.jpg,,yes,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677300204/attachments/attMbUFBB7ctyuJuA7DFqwsk/,677262849,262da35e-10dd-46da-9da7-10f660cb23b4,2026-02-22T07:14:49,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677300204/attachments/attW5pjNUaxXUonMVq9H7uqi/,,uuid:262da35e-10dd-46da-9da7-10f660cb23b4,93,135,MD355,,APU ESS Club
2026-02-22T11:03:52.893+05:30,2026-02-22T11:07:46.133+05:30,,,"Yes, I feel safe to conduct the audit",A28,Right hand side (RHS),12.9380484 77.7133712 798.0 6.0,12.9380484,77.7133712,,no,,,no,,,There is no water flowing in this drain ,cannot_see,Cannot See,Cannot Say,Cannot Say,Strong Smell  Not Necessarily Sewage,1771738590273.jpg,,,Yes,Mixed,Mixed,"Construction debris, a small commercial complex next to this, so many they dump leftovers",1771738661855.jpg,,Yes,Household  Mostly,Littering ,1771738725801.jpg,,yes,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677300512/attachments/attTajnDYHHtEH9ueHNQBdd2/,677322706,0fcdebfe-c831-4413-b62c-162834fcf428,2026-02-22T07:15:27,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677300512/attachments/attw5jbhtcRKrV67i5FBTpRM/,,uuid:0fcdebfe-c831-4413-b62c-162834fcf428,150,136,MD355,,APU ESS Club
2026-02-22T10:48:58.948+05:30,2026-02-22T10:57:51.910+05:30,,,"Yes, I feel safe to conduct the audit",A28,Right hand side (RHS),12.938352 77.7145061 796.8999633789062 4.466,12.938352,77.7145061,,yes,1771737690697.jpg,,no,,,"algal growth, murky polluted water, household plastic waste",flowing,Black Or Grey Water,Greenish,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771737850315.jpg,,,Yes,Commercial  Mostly,Commercial  Mostly,dumping inside SWD,1771737907359.jpg,,Yes,Household  Mostly,pedestrians throwing waste,1771737960994.jpg,,no,Plants,1771737992877.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677322545/attachments/attCFhT8sUaxZjGLrmZkYvPQ/,677266884,01a1c7f5-1c68-49b5-ab59-767ca426d68a,2026-02-22T08:06:58,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677322545/attachments/att5cNq5ESW3e78sKvFRhfQY/,,uuid:01a1c7f5-1c68-49b5-ab59-767ca426d68a,99,137,MD355,,APU ESS Club
2026-02-22T09:13:36.577+05:30,2026-02-22T09:32:16.031+05:30,,,"Yes, I feel safe to conduct the audit",A17,Left hand side (LHS),12.9817087 77.6155878 825.5 4.225,12.9817087,77.6155878,,no,1771732420539.jpg,,yes,1771732650021.jpg,,There is one unauthorised pipe from the college next to the SWD. There is also a small part of the wall that that has been broken to make a connection from the college side.,stagnant,Solid Particles Or Oily Film On Water,Black,Opaque,Less Odor  I Am Able To Stand Near The S,1771732897924.jpg,,,Yes,Mixed,Mixed,"The college next to the drain. Also, people definitely throw household waste here.",1771733048831.jpg,,No,No Waste,"If any, dogs poop nearby.",1771733124013.jpg,,no,Not Applicable,1771733183931.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677405538/attachments/attgAss39bjf9uvE2ef3RnMB/,677253048,ac36fe67-5f85-43b4-b55f-dd1d96d9b7bc,2026-02-22T10:49:59,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677405538/attachments/attFAEuXV8QAXxYohUGFaGaC/,,uuid:ac36fe67-5f85-43b4-b55f-dd1d96d9b7bc,82,138,,,MCC
2026-02-22T09:39:10.157+05:30,2026-02-22T09:55:51.060+05:30,,,"No, I do not feel safe. I will stop the audit at this point.",A17,Right hand side (RHS),12.9828041 77.6129049 828.2999877929688 4.792,12.9828041,77.6129049,,cannot_see,1771734474964.jpg,,yes,1771734515284.jpg,,None,flowing,Black Or Grey Water,Greenish,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771734584212.jpg,,,Yes,Mixed,Mixed,"Direct disposal, seepage",1771734671711.jpg,,Yes,Mixed,Direct disposal,1771734719398.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677405692/attachments/attZRUecZJRgseL6ov4EbSQT/,677405795,ea7564f4-d48e-4b29-bd53-bdfe6da009e0,2026-02-22T10:50:25,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677405692/attachments/att4rao8BCZ7ipZu2sjghWvD/,,uuid:ea7564f4-d48e-4b29-bd53-bdfe6da009e0,152,139,,,MCC
2026-02-22T10:13:07.626+05:30,2026-02-22T16:18:38.350+05:30,,,"Yes, I feel safe to conduct the audit",A17,Left hand side (LHS),12.9827093 77.6135043 827.2000122070312 4.133,12.9827093,77.6135043,,yes,1771735525387.jpg,,yes,1771735579535.jpg,,The wall has been broken and the silt has been dumped in the SWD,flowing,Black Or Grey Water,Black,Opaque,Strong Smell  Not Necessarily Sewage,1771735714232.jpg,,,Yes,Mixed,Mixed,"Desilting, construction, household",1771735819850.jpg,,Yes,Mixed,"Silt, construction, household",1771735880902.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677406083/attachments/attVmspwWa8fPMvEvgiiaeim/,677260601,b08f3615-89eb-42d7-b14a-aff1def87321,2026-02-22T10:51:20,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677406083/attachments/attvM6sJsgmNsg8AjzVb6rqz/,,uuid:b08f3615-89eb-42d7-b14a-aff1def87321,89,140,,,MCC
2026-02-22T10:27:10.583+05:30,2026-02-22T16:18:38.413+05:30,,,"No, I do not feel safe. I will stop the audit at this point.",A17,Left hand side (LHS),12.9831771 77.6127634 827.8999633789062 4.676,12.9831771,77.6127634,,cannot_see,,,yes,1771736388769.jpg,,A lot of unauthorised pipes through which water or sewage enters the SWD,stagnant,Black Or Grey Water,Black,Opaque,Strong Smell  Not Necessarily Sewage,1771736510490.jpg,,,Yes,Mixed,Mixed,Household,1771736541062.jpg,,Yes,Mixed,Household. All the street's garbage trucks are here so it must be spilling from them. Also lot of shit.,1771736580447.jpg,,,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677406273/attachments/attyLmxPiFMgJyX3svwuQZdm/,677262816,aeee84b0-f018-4ec9-aa4a-dccd06826fd0,2026-02-22T10:51:46,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677406273/attachments/attqXAjrjMKN4dUZKYNtGdfV/,,uuid:aeee84b0-f018-4ec9-aa4a-dccd06826fd0,92,141,,,MCC
2026-02-22T10:35:08.846+05:30,2026-02-22T16:18:38.461+05:30,,,"Yes, I feel safe to conduct the audit",A17,Left hand side (LHS),12.9835217 77.6126278 828.5 4.41,12.9835217,77.6126278,,cannot_see,,,yes,1771736830328.jpg,,A lot of unauthorised inlets from houses,flowing,Solid Particles Or Oily Film On Water,Black,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771736905900.jpg,,,Yes,Mixed,Mixed,Nearby houses,1771736933117.jpg,,Yes,Household  Mostly,Garbage dump,1771736984871.jpg,,yes,Murals,1771737006529.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677406438/attachments/attQaUnr6zY2DCXNPbVJAGsE/,677264175,d6075e33-32d2-457d-bd46-9a4be69a4f8a,2026-02-22T10:52:06,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677406438/attachments/attUPvH2qL7TNPp2UhkqpVkW/,,uuid:d6075e33-32d2-457d-bd46-9a4be69a4f8a,96,142,,,MCC
2026-02-19T10:11:37.459+05:30,2026-02-19T10:26:31.826+05:30,,,"Yes, I feel safe to conduct the audit",A12,Right hand side (RHS),12.9876783 77.6011133 836.3999633789062 4.9,12.9876783,77.6011133,,no,,,no,,,"Plastic dump waste 
Locals have dumped their waste materials.",flowing,Black Or Grey Water,Black,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771477393924.jpg,,,Yes,Mixed,Mixed,Ground water,,,No,Household  Mostly,Locals dumping their household waste,,,yes,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677746844/attachments/attFMnsVLBBpVNi3yUZZKBjp/,677177110,3269fd05-28b2-4b94-8cd3-58a7b177ed4e,2026-02-23T05:05:12,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677746844/attachments/attCjaanAhz8av54vvS3hZB7/,,uuid:3269fd05-28b2-4b94-8cd3-58a7b177ed4e,81,143,,,MCC
2026-02-19T10:35:46.197+05:30,2026-02-19T10:41:18.784+05:30,,,"Yes, I feel safe to conduct the audit",A12,Right hand side (RHS),12.9877657 77.5998935 839.7000122070312 2.25,12.9877657,77.5998935,,yes,1771477820678.jpg,,cannot_see,,,Plastic dump waste ,stagnant,Black Or Grey Water,Black,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771477914759.jpg,,,Yes,Household  Mostly,Household  Mostly,Household waste,1771477957261.jpg,,Yes,Household  Mostly,Plastic and household ,1771477995904.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677746983/attachments/attfqRH3yQcup7oLgLDiB85Z/,677172593,d4efb0fe-1a5a-4e5d-ac0f-bdaa9ca91555,2026-02-23T05:05:25,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677746983/attachments/attHxjr5jvPziWDXFmFMRfbP/,,uuid:d4efb0fe-1a5a-4e5d-ac0f-bdaa9ca91555,75,144,,,MCC
2026-02-19T10:45:13.820+05:30,2026-02-19T10:48:29.650+05:30,,,"Yes, I feel safe to conduct the audit",A12,Right hand side (RHS),12.9880508 77.5992164 840.8999633789062 2.85,12.9880508,77.5992164,,cannot_see,,,cannot_see,,,"Foam and blackish water 
Plastic pollution 
No authorized management of waste
Zero waste segregation",flowing,Black Or Grey Water,Black,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771478263107.jpg,,,Yes,Commercial  Mostly,Commercial  Mostly,Domestic and public,1771478312072.jpg,,Yes,Household  Mostly,Domestic,1771478343793.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677747178/attachments/attY5CG9VbvgCxVEBR53aiXt/,677172636,15066cca-6adc-4ffb-81ff-dad542ae6e0d,2026-02-23T05:05:44,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677747178/attachments/attVehm92i3a4VeY2RvJEPVn/,,uuid:15066cca-6adc-4ffb-81ff-dad542ae6e0d,76,145,,,MCC
2026-02-19T10:50:59.607+05:30,2026-02-19T10:55:39.961+05:30,,,"Yes, I feel safe to conduct the audit",A12,Right hand side (RHS),12.988164 77.5986853 840.8999633789062 3.78,12.988164,77.5986853,,yes,1771478649853.jpg,,no,,,"Flowing water
Black colour
Manhole constructed",flowing,Black Or Grey Water,Black,Opaque,Less Odor  I Am Able To Stand Near The S,1771478706575.jpg,,,Yes,Household  Mostly,Household  Mostly,Plastic,1771478748418.jpg,,No,No Waste,,,,not_applicable,Plants,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677747515/attachments/attCa6qRQRqrCwXmZAomq37u/,677175127,2bfc6cd9-ac48-4766-9ee2-8ce92466c7de,2026-02-23T05:06:08,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677747515/attachments/attAKve3RuaQLi3SM6wxKLGY/,,uuid:2bfc6cd9-ac48-4766-9ee2-8ce92466c7de,77,146,,,MCC
2026-02-19T10:55:59.590+05:30,2026-02-19T11:00:20.129+05:30,,,"Yes, I feel safe to conduct the audit",A12,Right hand side (RHS),12.9885827 77.5980117 841.8999633789062 3.45,12.9885827,77.5980117,,cannot_see,,,cannot_see,,,"Water blackish in colour
Strong odour 
Mostly plastic waste",flowing,Froth Or Foam Visible,Black,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771478988059.jpg,,,Yes,Household  Mostly,Household  Mostly,Plastic,1771479015925.jpg,,Yes,Household  Mostly,Domestic and commercial,1771479044580.jpg,,yes,Murals,1771479070741.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677747670/attachments/attJbcYBjqKqimYBVaLgNbdY/,677175145,777b7cfe-e34f-4807-9b74-1ecc2f820bdb,2026-02-23T05:06:20,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677747670/attachments/attM4XaABn52wSgPqf8R7Ch2/,,uuid:777b7cfe-e34f-4807-9b74-1ecc2f820bdb,78,147,,,MCC
2026-02-19T11:03:01.587+05:30,2026-02-19T11:05:52.249+05:30,,,"Yes, I feel safe to conduct the audit",A12,Right hand side (RHS),12.9892507 77.5974974 838.0 2.583,12.9892507,77.5974974,,cannot_see,,,cannot_see,,,"Waste dump is lesser
And less odour",flowing,Black Or Grey Water,Black,Opaque,Less Odor  I Am Able To Stand Near The S,1771479250345.jpg,,,Yes,Household  Mostly,Household  Mostly,Plastic,1771479273978.jpg,,Yes,Household  Mostly,Plastic and Domestic,1771479299305.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677747788/attachments/attwduAXxz7kyfxpnCnkcpqu/,677175192,1cfe1b3b-40d5-44f6-a912-b67e3ec044ce,2026-02-23T05:06:28,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677747788/attachments/attkNrZwfvgEhuD5pBJc2usc/,,uuid:1cfe1b3b-40d5-44f6-a912-b67e3ec044ce,79,148,,,MCC
